id,项目名称,网址,控制价,下浮率,基准价
A3311011160012252001001,云和县生态产品价值实现示范区建设（云景生态产业园）雾溪河道初步设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/23/art_1229661989_188093.html,0,0,0
A3311011160012107001001,丽水市南明湖岸线改造工程（一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/22/art_1229661812_188266.html,0,6.5,0
A3311011160012212002001,丽水南城生态停车场改造提升项目全过程工程咨询服务开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/22/art_1229661812_188267.html,0,0,0
A3311011160012107,丽水市南明湖岸线改造工程（一期）,http://lssggzy.lishui.gov.cn/art/2022/11/22/art_1229661812_188310.html,0,6.5,0
A3311011160012225001001,勿忘农种业遂昌仓储中心项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/22/art_1229662124_188217.html,36358509.01,5.5,34358791.01
A3311011160012218002001,638国道庆元县景庆交界至照田圩段改建工程招标代理服务开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229662056_188025.html,0,0,0
A3311011160012242001001,莲都区联城中心幼儿园（香樟湾园区）改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661852_188208.html,6375109.001,4.9,6062728.66
A3311011160011616,国网浙江丽水供电公司物资周转库,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661812_188559.html,18209875.4,8.4,16680245.87
A3311011160011664,丽水南城江南路中学南侧支路工程,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661812_188551.html,5320955.075,6.6,4969772.04
A3311011160012188001001,[龙泉]龙泉市瓯江建材有限公司年产105万吨机制砂生产线建设项目-厂房及附属工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661923_187832.html,0,0,0
A3311011160012209001001,云和县实验小学改扩建工程（一期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661989_188088.html,34695591.88,5.2,32891421.1
A3311011160011748,2022年中心城区口袋公园微改造项目,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661812_188440.html,5133327.59,8.7,4686728.09
A3311011160011424,寿元路(市场1#路-好溪路)道路工程,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661812_188581.html,13791653.56,8.6,12605571.35
A3311011160012220001001,缙云县东渡幼儿园（暂名)工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229662089_187966.html,28175056.15,9.9,25385725.59
A3311011160011422,常宅路(河堤路-平东路)道路工程,http://lssggzy.lishui.gov.cn/art/2022/11/21/art_1229661812_188582.html,10880383.38,6.5,10173158.46
A3311011160012214,丽水职业技术学院双高校建筑提升工程（农林生态综合实训基地及体育设施提升项目）,http://lssggzy.lishui.gov.cn/art/2022/11/18/art_1229661812_188282.html,39303150.29,4.6,37495205.38
A3311011160012183001001,遂昌县颐养中心二期项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/18/art_1229662124_188213.html,37031299.48,4.6,35327859.7
A3311011160012227001001,莲都林场南山林区林地生态修复项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/18/art_1229661852_188205.html,0,0,0
A3311011160012214001001,丽水职业技术学院双高校建筑提升工程（农林生态综合实训基地及体育设施提升项目）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/18/art_1229661812_188265.html,39303150.29,4.6,37495205.38
A3311011160012215001001,缙云县大洋水库淹没区生态安全提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/18/art_1229662089_187958.html,10640404.24,0,10640404.24
A3311011160012199001001,青田县2023年普通国省道及县道公路小修保养总承包项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/17/art_1229661956_188542.html,19856092.98,2,19458971.12
A3311011160012175001001,缙云县第二人民医院迁建工程电梯设备采购与安装项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/17/art_1229662089_187950.html,0,0,0
A3311011160012104001001,龙泉市中医医院迁建工程（装修工程）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/17/art_1229661923_187823.html,0,0,0
A3311011160012205001001,丽水古堰画乡景区重要交通节点景观建设、碧湖新城白桥园区道路节点改造提升建设、莲都区碧湖镇区块道路绿化提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/16/art_1229661852_188202.html,0,0,0
A3311011160012189001001,莲都区农村公路长寿命周期建设和养护项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/16/art_1229661852_188198.html,0,0,0
A3311011160012187001001,龙泉市瓯江建材有限公司年产105万吨机制砂生产线建设项目监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/16/art_1229661923_187814.html,0,0,0
A3311011160012200001001,庆元县低碳农业产业园低碳毛竹加工园项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/16/art_1229662056_188017.html,0,0,0
A3311011160012206001001,青田县中医医院北山中心分院医技综合楼项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/15/art_1229661956_188541.html,17021472.43,5.4,16102312.92
A3311011160012088,丽水南城商务中心项目设计采购施工（EPC）总承包,http://lssggzy.lishui.gov.cn/art/2022/11/15/art_1229661812_188331.html,0,0,0
A3311011160012182001001,莲都区港口砂石料基地项目-取水、废水处理设备采购与安装开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/15/art_1229661852_188194.html,0,0,0
A3311011160012172001001,中德（缙云）创业园工程-会展中心电梯采购开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/15/art_1229662089_187943.html,0,0,0
A3311011160012181001001,丽水经济技术开发区园区基础设施改造提升工程（二期）- - 桥亭路（成大街- - 惠民街）提升改造工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/15/art_1229661812_188264.html,13125435,10.8,11707888.02
A3311011160012084,丽水南城生态停车场改造提升项目-东扩生态停车场及配套工程,http://lssggzy.lishui.gov.cn/art/2022/11/15/art_1229661812_188336.html,11597175.01,7.1,10773775.58
A3311011160012131001001,龙泉市龙泉溪二期（河村-小白岸段）治理工程Ⅱ标-堰坝工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/15/art_1229661923_187794.html,0,0,0
A3311011160012161003001,上垟镇通天桥竹材初加工点项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/15/art_1229661923_187805.html,0,0,0
A3311011160012088001001,丽水南城商务中心项目设计采购施工（EPC）总承包开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/15/art_1229661812_188263.html,0,0,0
A3311011160012181,丽水经济技术开发区园区基础设施改造提升工程（二期）- - 桥亭路（成大街- - 惠民街）提升改造工程,http://lssggzy.lishui.gov.cn/art/2022/11/15/art_1229661812_188291.html,13125435,10.8,11707888.02
A3311011160011731,丽水开发区“双招双引”孵化园二期工程,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661812_188444.html,17458108,6.1,16393163.41
A3311011160012148001001,莲都区白桥双创中心南区地块项目设计采购施工（EPC）总承包开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661852_188191.html,0,0,0
A3311011160011950,丽水市莲都区南明山街道岑山村经济合作社岑山村职工招待所项目,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661812_188407.html,19808619,9.8,17867374.34
A3311011160011899,中山街公交首末站驾驶员宿舍及配套用房,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661812_188416.html,30709768.25,9,27945889.11
A3311011160011891,公交站点无障碍改造项目,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661812_188418.html,5112374.002,13.8,4406866.39
A3311011160011794,丽水学院松阳校区景观绿化工程,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661812_188431.html,4665268.995,11.4,4133428.33
A3311011160011711,丽水市公安局交通警察支队莲都大队白云中队技术业务用房项目,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661812_188448.html,15326143,9.2,13916137.84
A3311011160012173,遂昌县金竹镇叶村至高坪乡岱岭农村道路改建工程(弃土场变更),http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229662124_188292.html,1417730.876,3,1375198.95
A3311011160012173001001,遂昌县金竹镇叶村至高坪乡岱岭农村道路改建工程(弃土场变更)开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229662124_188210.html,1417730.876,3,1375198.95
A3311011160012164001001,畲乡之巅上山头节点提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229662190_187995.html,4495703.698,11.3,3987689.18
A3311011160012156001001,青田海溪2.2兆瓦渔光互补光伏电站项目设计采购施工（EPC）总承包开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/14/art_1229661956_188540.html,0,0,0
A3311011160011868,遂昌县职教园区迁建工程设计,http://lssggzy.lishui.gov.cn/art/2022/11/11/art_1229662124_188327.html,0,0,0
A3311011160012135001001,浙西南粮食物资仓储物流园区项目工程设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/11/art_1229661812_188262.html,0,0,0
A3311011160012122001001,2022年龙泉市“四好农村路”路况提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/11/art_1229661923_187776.html,19694440.96,2,19300552.14
A3311011160012071,2022-2025年农村生活污水治理设施提升改造项目（2022年农村生活污水治理设施提升改造项目）-垵口乡桂洋村外蓬、石仓村仓库坛、垵口村垵口、乐山头村生活污水处理设施提升改造,http://lssggzy.lishui.gov.cn/art/2022/11/11/art_1229662124_188305.html,3931690,6.4,3680061.84
A3311011160011713,遂昌县妙高山隧道工程项目设计,http://lssggzy.lishui.gov.cn/art/2022/11/11/art_1229662124_188346.html,3931690,6.4,3680061.84
A3311011160012153001001,龙泉市瓯江建材有限公司年产105万吨机制砂生产线建设项目-设备采购及安装开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/11/art_1229661923_187785.html,0,0,0
A3311011160012179001001,庆元县人民医院迁建工程—医用纯水系统设备采购与安装开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/11/art_1229662056_188010.html,0,0,0
A3311011160011987,绿谷未来社区公园项目设计,http://lssggzy.lishui.gov.cn/art/2022/11/11/art_1229661812_188403.html,0,0,0
A3311011160012171001001,丽水市城市内河整治提升工程全过程工程咨询服务开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/9/art_1229661812_188261.html,0,0,0
A3311011160012054001001,碧湖镇镇域自来水管网提升改造工程设计采购施工（EPC）总承包开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/9/art_1229661852_188185.html,0,0,0
A3311011160012171,丽水市城市内河整治提升工程全过程工程咨询服务,http://lssggzy.lishui.gov.cn/art/2022/11/9/art_1229661812_188297.html,0,0,0
A3311011160012168001001,松阳县育英小学-全直流变频多联式空调采购与安装项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/9/art_1229662157_188100.html,0,11,0
A3311011160012146001001,丽水东西岩客运综合交通枢纽工程设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/9/art_1229661852_188188.html,0,0,0
A3311011160012162001001,青田县船寮镇赤岩工业园区道路网及人行道改造提升工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/9/art_1229661956_188539.html,10767059.1,6.6,10056433.2
A3311011160012119001001,庆元县县城供水工程（2022年～2028年）总承包（EPC）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/9/art_1229662056_188003.html,0,0,0
A3311011160012160001001,青田县华侨医院新建工程（一期）设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/9/art_1229661956_188538.html,0,0,0
A3311011160012142001001,景宁畲族自治县公共交通综合城市停车场工程监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/9/art_1229662190_187988.html,800000,0,800000
A3311011160012143,遂昌县李家山小区项目（一期）全过程代建开发项目施工监理,http://lssggzy.lishui.gov.cn/art/2022/11/8/art_1229662124_188296.html,2896631,0,2896631
A3311011160012125001001,龙泉市八都镇溪坪区块基础设施建设项目（二期）开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/8/art_1229661923_187765.html,0,0,0
A3311011160012065,丽水市应急救援中心装修改造项目设计采购施工（EPC）总承包,http://lssggzy.lishui.gov.cn/art/2022/11/8/art_1229661812_188361.html,0,6,0
A3311011160012143001001,遂昌县李家山小区项目（一期）全过程代建开发项目施工监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/8/art_1229662124_188207.html,2896631,0,2896631
A3311011160012165001001,丽水莲都采桑社区项目全过程工程咨询服务开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/8/art_1229661852_188178.html,0,0,0
A3311011160012065001001,丽水市应急救援中心装修改造项目设计采购施工（EPC）总承包开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/8/art_1229661812_188260.html,0,6,0
A3311011160012178001001,小山坑(镇区段)景观改造提升项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/8/art_1229661852_188182.html,4259243,7,3961095.99
A3311011160012105,浙西南粮食物资仓储物流园区项目工程勘察,http://lssggzy.lishui.gov.cn/art/2022/11/7/art_1229661812_188323.html,0,0,0
A3311011160012145,遂昌县吴突头小区项目（一期）全过程代建开发项目监理,http://lssggzy.lishui.gov.cn/art/2022/11/4/art_1229662124_188295.html,1722449,0,1722449
A3311011160012145001001,遂昌县吴突头小区项目（一期）全过程代建开发项目监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/4/art_1229662124_188204.html,1722449,0,1722449
A3311011160012098001001,丽缙智能装备高新技术产业园区特色产业园工程一期-标准厂房项目施工监理开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/4/art_1229662089_187926.html,0,0,0
A3311011160012127001001,缙云县舒洪黄龙国家农村产业融合发展提升项目—舒洪镇振中路北延伸工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/4/art_1229662089_187934.html,21219281.67,9.8,19139792.07
A3311011160011565001001,青田县环太鹤湖水利枢纽至高湾生态护岸工程油竹段、圩仁段开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/4/art_1229661956_188537.html,0,0,0
A3311011160012113001001,高溪区块生态修复项目开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/4/art_1229661852_188175.html,0,0,0
A3311011160012089001001,松阳县赤寿生态工业区块近期第二阶段基础设施工程-电力工程古寿3305线土建部分设计采购施工（EPC）总承包开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/3/art_1229662157_188097.html,0,0,0
A3311011160012150001001,云和县中等职业技术学校产教融合中心二期工程设计开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/3/art_1229661989_188083.html,0,0,0
A3311011160012140001001,遂昌县人民医院迁建工程(遂昌县公共卫生应急防控设施工程)-弱电智能化工程开标记录公示,http://lssggzy.lishui.gov.cn/art/2022/11/3/art_1229662124_188196.html,37755572,9.4,34206548.23
